origin,destination,flow
5,13,0.00022131131992178928
5,14,0.0008310298611031421
5,15,0.00023524573636130936
5,16,0.00015690855486518395
5,17,0.0029628784804132456
5,18,0.0007062055928297943
5,19,0.00012189686986168394
5,20,0.00048337202573393975
5,21,0.0006384070456156588
5,22,0.0003915688115441605
5,23,0.00012494136420981438
5,24,0.0005395780752378862
5,25,0.0008255263520892139
6,1,0.0007252922304738428
6,2,0.0006529269417375116
6,3,0.0016535117188442256
6,4,0.004112292192768951
6,5,0.0008529268012223879
6,7,0.0005881728888715067
6,8,0.0004112409288705418
6,9,0.0012200225620450384
6,10,0.000414870902901005
6,11,0.00032224801715595983
6,12,0.001687586636355993
6,13,0.00023922699820117224
6,14,0.0018316146382098561
6,15,0.0005871190254433076
6,16,0.00023606540791657523
6,17,0.007263929322766284
6,18,0.0018015209825379514
6,19,0.00034625268413160365
6,20,0.0005895780401091053
6,21,0.0008761117966427658
6,22,0.0007913343386409798
6,23,0.0002565571967982224
6,24,0.0007727160847427976
6,25,0.001660537475032219
7,1,0.001368617305421097
7,2,0.00045409804161730097
7,3,0.0006968379179124698
7,4,0.0025085462469230115
7,5,0.00036323159491925415
7,6,0.0005881728888715067
7,8,0.0013532777377439783
7,9,0.000758664572366811
7,10,0.004011823879280647
7,11,0.0011866502201520702
7,12,0.003202573862360284
7,13,0.0008113577437767608
7,14,0.0009322007502102457
7,15,0.0005477747907905451
7,16,0.001582083197599627
7,17,0.003489576002639811
7,18,0.000883957224386025
7,19,0.0006498824473893812
7,20,0.0003617093477451889
7,21,0.0011660413353339564
7,22,0.0016522236635430935
7,23,0.0005750581439872525
7,24,0.0003187351390619632
7,25,0.001264870305711729
8,1,0.0002626461854944833
8,2,0.0003749411885659097
8,3,0.0006754093615390903
8,4,0.0032016370948685516
8,5,0.0001829038527607592
8,6,0.0004112409288705418
8,7,0.0013532777377439783
8,9,0.0006574936832597073
8,10,0.000830795669230209
8,11,0.0012591326048248678
8,12,0.0035552668229975482
8,13,0.00020878205471986787
8,14,0.00040245873363555017
8,15,0.0010418025467429414
8,16,0.0002937937045945869
8,17,0.0027251737293861387
8,18,0.0006042150321674247
8,19,0.0010245894440823577
8,20,0.00030245880389311204
8,21,0.0008533951849682541
8,22,0.002046954065371851
8,23,0.0009285707761797825
8,24,0.0001496486068042575
8,25,0.0009891093753329916
9,1,0.0010371187092842792
9,2,0.0007844256783894532
9,3,0.0019412164347425518
9,4,0.006011822474129409
9,5,0.0008407488238298662
9,6,0.0012200225620450384
9,7,0.000758664572366811
9,8,0.0006574936832597073
9,10,0.0005208427254032375
9,11,0.000594378973504234
9,12,0.002630326020848229
9,13,0.0005600698641195334
9,14,0.002881613900505456
9,15,0.0011673293906350884
9,16,0.000494613235634729
9,17,0.009361234640818753
9,18,0.00234203582526757
9,19,0.0005024586633779883
9,20,0.0012416853102913512
9,21,0.0013963690423636705
9,22,0.0015329029042836738
9,23,0.0004885242469384682
9,24,0.0015094837169903627
9,25,0.002283370761097826
10,1,0.0008487113475095919
10,2,0.0004915687412865987
10,3,0.000496720962491127
10,4,0.0018531602905197022
10,5,0.00022447291020638628
10,6,0.000414870902901005
10,7,0.004011823879280647
10,8,0.000830795669230209
10,9,0.0005208427254032375
10,11,0.0005117092423588462
10,12,0.0020218955349680084
10,13,0.0004600699343770953
10,14,0.0010072592454853076
10,15,0.0003223651130924264
10,16,0.002343440976505169
10,17,0.0032880538959808693
10,18,0.0006991798366418009
10,19,0.00024953144061022907
10,20,0.000419086356613801
10,21,0.0007973062314007742
10,22,0.000990046142824724
10,23,0.00033583114578608023
10,24,0.0002735361075858729
10,25,0.0006576107791961738
11,1,0.0004167444378844699
11,2,0.0002873534280889264
11,3,0.00039402782620995817
11,4,0.003341566738946085
11,5,0.00026381714485914883
11,6,0.00032224801715595983
11,7,0.0011866502201520702
11,8,0.0012591326048248678
11,9,0.000594378973504234
11,10,0.0005117092423588462
11,12,0.001790045580764229
11,13,0.0003610067721263896
11,14,0.0004791565720211438
11,15,0.0009017558067289414
11,16,0.0003289224855345535
11,17,0.0020247058374432054
11,18,0.0005224820685137692
11,19,0.0003792737382151722
11,20,0.0002703745173012759
11,21,0.0018738862712742825
11,22,0.0009813810435261988
11,23,0.00035515197530306184
11,24,0.00020550336849880433
11,25,0.0008508190743659899
12,1,0.0010797416301581053
12,2,0.0009338400933207776
12,3,0.002605852970126719
12,4,0.007656551997738644
12,5,0.0006968379179124698
12,6,0.001687586636355993
12,7,0.003202573862360284
12,8,0.0035552668229975482
12,9,0.002630326020848229
12,10,0.0020218955349680084
12,11,0.001790045580764229
12,13,0.000638641237488592
12,14,0.0017577271022994596
12,15,0.0020742374185685583
12,16,0.0011752919143148144
12,17,0.012354440968776838
12,18,0.002346602566789766
12,19,0.0037213088609071234
12,20,0.0012672122244410601
12,21,0.0019262281548748327
12,22,0.0107825451176498
12,23,0.003853393077241398
12,24,0.00045257579444323573
12,25,0.0028785694061573257
13,1,0.0011825518623757407
13,2,0.00013887578064933443
13,3,0.00021557361903492807
13,4,0.0015199052553358861
13,5,0.00022131131992178928
13,6,0.00023922699820117224
13,7,0.0008113577437767608
13,8,0.00020878205471986787
13,9,0.0005600698641195334
13,10,0.0004600699343770953
13,11,0.0003610067721263896
13,12,0.000638641237488592
13,14,0.0003806788894527709
13,15,0.00013185002446134114
13,16,0.0006939105195008059
13,17,0.0012474230111782123
13,18,0.00035854775746059194
13,19,8.887581577811538e-05
13,20,0.00014695540026552674
13,21,0.0007228332158080451
13,22,0.0003482433150515351
13,23,0.00012365330890868226
13,24,0.000176112288445699
13,25,0.0005372361565085551
14,1,0.0026775156832442508
14,2,0.0008715450551205702
14,3,0.0027710753364810284
14,4,0.0051635795103656835
14,5,0.0008310298611031421
14,6,0.0018316146382098561
14,7,0.0009322007502102457
14,8,0.00040245873363555017
14,9,0.002881613900505456
14,10,0.0010072592454853076
14,11,0.0004791565720211438
14,12,0.0017577271022994596
14,13,0.0003806788894527709
14,15,0.0006498824473893812
14,16,0.0011092498061476771
14,17,0.019835700349625045
14,18,0.002935946415025938
14,19,0.00013700224566586956
14,20,0.0016711932052506755
14,21,0.0010003505852337808
14,22,0.0009442616316663009
14,23,0.0002154565230984615
14,24,0.0024142840180674347
14,25,0.002451637621800266
15,1,0.00039672103274868896
15,2,0.0001360654781741371
15,3,0.0007631142179525401
15,4,0.006033368126439256
15,5,0.00023524573636130936
15,6,0.0005871190254433076
15,7,0.0005477747907905451
15,8,0.0010418025467429414
15,9,0.0011673293906350884
15,10,0.0003223651130924264
15,11,0.0009017558067289414
15,12,0.0020742374185685583
15,13,0.00013185002446134114
15,14,0.0006498824473893812
15,16,0.00025199045527602674
15,17,0.0031400446322871435
15,18,0.000811591935649694
15,19,0.0005792735977000485
15,20,0.00031334872598450165
15,21,0.0009406316576358378
15,22,0.0014861816256335183
15,23,0.0007209596808245802
15,24,0.0003588990452699916
15,25,0.0014103034588031904
16,1,0.00116932002155502
16,2,0.0005977747556617642
16,3,0.0004146367110280719
16,4,0.001680795072040933
16,5,0.00015690855486518395
16,6,0.00023606540791657523
16,7,0.001582083197599627
16,8,0.0002937937045945869
16,9,0.000494613235634729
16,10,0.002343440976505169
16,11,0.0003289224855345535
16,12,0.0011752919143148144
16,13,0.0006939105195008059
16,14,0.0011092498061476771
16,15,0.00025199045527602674
16,17,0.002553393990589702
16,18,0.0005291565368923628
16,19,0.00010374699970936788
16,20,0.00020398112132473913
16,21,0.0005599527681830668
16,22,0.0007556200780186805
16,23,0.00023676798353537457
16,24,0.00041522219071040464
16,25,0.000593090918203102
17,1,0.005458778366197869
17,2,0.0029059698552905
17,3,0.024014971418052866
17,4,0.020245301935385058
17,5,0.0029628784804132456
17,6,0.007263929322766284
17,7,0.003489576002639811
17,8,0.0027251737293861387
17,9,0.009361234640818753
17,10,0.0032880538959808693
17,11,0.0020247058374432054
17,12,0.012354440968776838
17,13,0.0012474230111782123
17,14,0.019835700349625045
17,15,0.0031400446322871435
17,16,0.002553393990589702
17,18,0.0010585472656576588
17,19,0.001304331636300958
17,20,0.007394959675672359
17,21,0.003992034666017799
17,22,0.008306200253255092
17,23,0.0017514039217302658
17,24,0.0033252904037772337
17,25,0.01951919003335595
18,1,0.0013628796045342356
18,2,0.0007648706569995384
18,3,0.004410886830758667
18,4,0.004368263909884841
18,5,0.0007062055928297943
18,6,0.0018015209825379514
18,7,0.000883957224386025
18,8,0.0006042150321674247
18,9,0.00234203582526757
18,10,0.0006991798366418009
18,11,0.0005224820685137692
18,12,0.002346602566789766
18,13,0.00035854775746059194
18,14,0.002935946415025938
18,15,0.000811591935649694
18,16,0.0005291565368923628
18,17,0.0010585472656576588
18,19,0.0003281028139792876
18,20,0.0035391075837651635
18,21,0.0009346597648760434
18,22,0.0017522235932855316
18,23,0.0005373532524450217
18,24,0.0007291563963772391
18,25,0.0014471886787901555
19,1,0.00016159239232384613
19,2,9.437932479204347e-05
19,3,0.00033782177670601166
19,4,0.0018053851484413476
19,5,0.00012189686986168394
19,6,0.00034625268413160365
19,7,0.0006498824473893812
19,8,0.0010245894440823577
19,9,0.0005024586633779883
19,10,0.00024953144061022907
19,11,0.0003792737382151722
19,12,0.0037213088609071234
19,13,8.887581577811538e-05
19,14,0.00013700224566586956
19,15,0.0005792735977000485
19,16,0.00010374699970936788
19,17,0.001304331636300958
19,18,0.0003281028139792876
19,20,0.0002188523052559916
19,21,0.00043512849990971905
19,22,0.00134777422873005
19,23,0.00041206060042580766
19,24,6.662758784946989e-05
19,25,0.0004121776963622742
20,1,0.0006160417217505468
20,2,0.0009583131440422876
20,3,0.0015456663613585284
20,4,0.0030703725500895434
20,5,0.00048337202573393975
20,6,0.0005895780401091053
20,7,0.0003617093477451889
20,8,0.00030245880389311204
20,9,0.0012416853102913512
20,10,0.000419086356613801
20,11,0.0002703745173012759
20,12,0.0012672122244410601
20,13,0.00014695540026552674
20,14,0.0016711932052506755
20,15,0.00031334872598450165
20,16,0.00020398112132473913
20,17,0.007394959675672359
20,18,0.0035391075837651635
20,19,0.0002188523052559916
20,21,0.000587821601062107
20,22,0.0007740041400439297
20,23,0.0002504682081019615
20,24,0.0006359480309498612
20,25,0.0015855960756936236
21,1,0.0007008191797523327
21,2,0.00045620576847369896
21,3,0.0008332546838960066
21,4,0.004953509400344684
21,5,0.0006384070456156588
21,6,0.0008761117966427658
21,7,0.0011660413353339564
21,8,0.0008533951849682541
21,9,0.0013963690423636705
21,10,0.0007973062314007742
21,11,0.0018738862712742825
21,12,0.0019262281548748327
21,13,0.0007228332158080451
21,14,0.0010003505852337808
21,15,0.0009406316576358378
21,16,0.0005599527681830668
21,17,0.003992034666017799
21,18,0.0009346597648760434
21,19,0.00043512849990971905
21,20,0.000587821601062107
21,22,0.0011641678003504916
21,23,0.00038360628786443475
21,24,0.00044730647730224077
21,25,0.0013816149543688845
22,1,0.0007881727483563829
22,2,0.0008586645021092491
22,3,0.0020099517494484194
22,4,0.004133837845078797
22,5,0.0003915688115441605
22,6,0.0007913343386409798
22,7,0.0016522236635430935
22,8,0.002046954065371851
22,9,0.0015329029042836738
22,10,0.000990046142824724
22,11,0.0009813810435261988
22,12,0.0107825451176498
22,13,0.0003482433150515351
22,14,0.0009442616316663009
22,15,0.0014861816256335183
22,16,0.0007556200780186805
22,17,0.008306200253255092
22,18,0.0017522235932855316
22,19,0.00134777422873005
22,20,0.0007740041400439297
22,21,0.0011641678003504916
22,23,0.004131730118222399
22,24,0.00030046817297318056
22,25,0.0023332536300325786
23,1,0.0003166274122055652
23,2,0.0004354797877191187
23,3,0.0005016389918227224
23,4,0.0015946124628015484
23,5,0.00012494136420981438
23,6,0.0002565571967982224
23,7,0.0005750581439872525
23,8,0.0009285707761797825
23,9,0.0004885242469384682
23,10,0.00033583114578608023
23,11,0.00035515197530306184
23,12,0.003853393077241398
23,13,0.00012365330890868226
23,14,0.0002154565230984615
23,15,0.0007209596808245802
23,16,0.00023676798353537457
23,17,0.0017514039217302658
23,18,0.0005373532524450217
23,19,0.00041206060042580766
23,20,0.0002504682081019615
23,21,0.00038360628786443475
23,22,0.004131730118222399
23,24,0.00011007018027856186
23,25,0.0005797419814459147
24,1,0.0014344252217153009
24,2,0.00023594831198010867
24,3,0.0009467206463320986
24,4,0.00205854656308204
24,5,0.0005395780752378862
24,6,0.0007727160847427976
24,7,0.0003187351390619632
24,8,0.0001496486068042575
24,9,0.0015094837169903627
24,10,0.0002735361075858729
24,11,0.00020550336849880433
24,12,0.00045257579444323573
24,13,0.000176112288445699
24,14,0.0024142840180674347
24,15,0.0003588990452699916
24,16,0.00041522219071040464
24,17,0.0033252904037772337
24,18,0.0007291563963772391
24,19,6.662758784946989e-05
24,20,0.0006359480309498612
24,21,0.00044730647730224077
24,22,0.00030046817297318056
24,23,0.00011007018027856186
24,25,0.0007303273557419046
25,1,0.001888991647078468
25,2,6.615920410360368e-05
25,3,0.006076693622931881
25,4,0.004766741381680528
25,5,0.0008255263520892139
25,6,0.001660537475032219
25,7,0.001264870305711729
25,8,0.0009891093753329916
25,9,0.002283370761097826
25,10,0.0006576107791961738
25,11,0.0008508190743659899
25,12,0.0028785694061573257
25,13,0.0005372361565085551
25,14,0.002451637621800266
25,15,0.0014103034588031904
25,16,0.000593090918203102
25,17,0.01951919003335595
25,18,0.0014471886787901555
25,19,0.0004121776963622742
25,20,0.0015855960756936236
25,21,0.0013816149543688845
25,22,0.0023332536300325786
25,23,0.0005797419814459147
25,24,0.0007303273557419046
