origin,destination,flow
11,14,0.00071108404867485
11,15,0.0013382351561204838
11,16,0.0004881317430908245
11,17,0.0030047297863237616
11,18,0.0007753805046889494
11,19,0.0005628546514315345
11,20,0.0004012446403690686
12,1,0.0016023719483946217
12,2,0.001385849288412006
12,3,0.0038671711679399102
12,4,0.011362573971334902
12,5,0.0010341302965943384
12,6,0.002504433848851891
12,7,0.004752724518880046
12,8,0.005276132425675904
12,9,0.0039034899768776044
12,10,0.0030005592053931173
12,11,0.002656486278614964
12,13,0.0009477645164889131
12,14,0.0026085245979125546
12,15,0.003078236275226367
12,16,0.0017441717000365273
12,17,0.018334395093728594
12,18,0.003482435077087975
12,19,0.005522544248994803
12,20,0.001880584451309684
13,1,0.0017549457007740251
13,2,0.00020609620765600493
13,3,0.0003199183122215051
13,4,0.0022555891866567826
13,5,0.0003284332482882372
13,6,0.0003550207017210945
13,7,0.0012040814695180929
13,8,0.00030983940830578145
13,9,0.0008311620246363166
13,10,0.0006827588531875576
13,11,0.0005357458753823467
13,12,0.0009477645164889131
13,14,0.0005649399418968567
13,15,0.00019566975532939423
13,16,0.0010297859414582506
13,17,0.0018512166105897306
13,18,0.000532096617068033
13,19,0.00013189462193162542
13,20,0.00021808662783160724
14,1,0.003973520981671339
14,2,0.0012934014111160579
14,3,0.0041123665718207055
14,4,0.007662921137442537
14,5,0.001233275536032603
14,6,0.0027181761215474107
14,7,0.001383416449535797
14,8,0.0005972619441093498
14,9,0.00427640942175938
14,10,0.001494805715225088
14,11,0.00071108404867485
14,12,0.0026085245979125546
14,13,0.0005649399418968567
14,15,0.0009644468402114901
14,16,0.0016461630481663866
14,17,0.02943682907951456
14,18,0.00435704065308517
14,19,0.00020331582036890874
14,20,0.0024801054600897994
15,1,0.0005887470080426178
15,2,0.00020192562672536064
15,3,0.001132486496875366
15,4,0.008953715935476942
15,5,0.0003491123787360151
15,6,0.0008713038660937679
15,7,0.0008129157330647479
15,8,0.001546069105830924
15,9,0.0017323550540663684
15,10,0.0004784003875859878
15,11,0.0013382351561204838
15,12,0.003078236275226367
15,13,0.00019566975532939423
15,14,0.0009644468402114901
15,16,0.00037396209011443727
15,17,0.004659929093173211
15,18,0.0012044290179289798
15,19,0.0008596609943290526
15,20,0.00046501977376683744
16,1,0.0017353092155589082
16,2,0.0008871173187891275
16,3,0.0006153344614754751
16,4,0.0024943549449361673
16,5,0.00023285743529430572
16,6,0.0003503287981741197
16,7,0.0023478632897472873
16,8,0.00043599948145777096
16,9,0.0007340222437933935
16,10,0.0034777431735410003
16,11,0.0004881317430908245
16,12,0.0017441717000365273
16,13,0.0010297859414582506
16,14,0.0016461630481663866
16,15,0.00037396209011443727
16,17,0.003789320323901217
16,18,0.0007852856343992296
16,19,0.0001539639460229514
16,20,0.0003027146658825975
17,1,0.008101005909365631
17,2,0.004312554456491631
17,3,0.03563900424599894
17,4,0.030044691250155964
17,5,0.004397008720337178
17,6,0.010779909060482807
17,7,0.005178645096422093
17,8,0.004044247083286849
17,9,0.013892378854181545
17,10,0.004879579688853809
17,11,0.0030047297863237616
17,12,0.018334395093728594
17,13,0.0018512166105897306
17,14,0.02943682907951456
17,15,0.004659929093173211
17,16,0.003789320323901217
17,18,0.0015709188172093461
17,19,0.0019356708744352772
17,20,0.010974362396374096
18,1,0.002022557977157033
18,2,0.0011350931099570187
18,3,0.006545900544851644
18,4,0.0064826467340702056
18,5,0.0010480322330298194
18,6,0.002673516150748428
18,7,0.00131182147689307
18,8,0.0008966749000885206
18,9,0.003475657883075678
18,10,0.0010376057807032085
18,11,0.0007753805046889494
18,12,0.003482435077087975
18,13,0.000532096617068033
18,14,0.00435704065308517
18,15,0.0012044290179289798
18,16,0.0007852856343992296
18,17,0.0015709188172093461
18,19,0.0004869153236527199
18,20,0.0052521515853246985
19,1,0.0002398084035120462
19,2,0.00014006200958747045
19,3,0.0005013385827045314
19,4,0.002679250699528064
19,5,0.00018089894786669572
19,6,0.0005138503254964642
19,7,0.0009644468402114901
19,8,0.0015205242976307277
19,9,0.0007456651155581088
19,10,0.00037031283180012355
19,11,0.0005628546514315345
19,12,0.005522544248994803
19,13,0.00013189462193162542
19,14,0.00020331582036890874
19,15,0.0008596609943290526
19,16,0.0001539639460229514
19,17,0.0019356708744352772
19,18,0.0004869153236527199
19,20,0.00032478398997392346
20,1,0.0009142260948383152
20,2,0.0014221680973497
20,3,0.002293819511854355
20,4,0.004556533440934321
20,5,0.0007173399200708165
20,6,0.0008749531244080816
20,7,0.0005367885206150078
20,8,0.00044885877266059084
20,9,0.0018427016745229984
20,10,0.0006219378812823285
20,11,0.0004012446403690686
20,12,0.001880584451309684
20,13,0.00021808662783160724
20,14,0.0024801054600897994
20,15,0.00046501977376683744
20,16,0.0003027146658825975
20,17,0.010974362396374096
20,18,0.0052521515853246985
20,19,0.00032478398997392346
